RecordID,ProductionDate,ProductionLine,Shift,MachineID,OperatorID,UnitsProduced,DefectiveUnits,DowntimeMinutes,CycleTimeSeconds,ProcessTempC
6200,2025-07-15,Line-D,Morning,M-402,OP-019,539,6,10,22.54,71.4
6201,2025-07-15,Line-D,Afternoon,M-402,OP-011,400,11,0,35.07,68.0
6202,2025-07-15,Line-D,Night,M-402,OP-019,446,15,10,28.19,71.6
6203,2025-07-16,Line-A,Morning,M-102,OP-011,391,0,29,25.82,71.5
6204,2025-07-16,Line-A,Afternoon,M-102,OP-008,482,3,21,27.95,63.7
6205,2025-07-16,Line-A,Night,M-102,OP-009,416,0,18,25.32,67.9
6206,2025-07-16,Line-B,Morning,M-202,OP-003,469,4,0,42.67,67.8
6207,2025-07-16,Line-B,Afternoon,M-202,OP-005,589,17,7,30.9,68.6
6208,2025-07-16,Line-C,Morning,M-302,OP-001,590,16,0,31.76,71.2
6209,2025-07-16,Line-C,Afternoon,M-301,OP-019,409,9,32,25.71,65.1
6210,2025-07-16,Line-C,Night,M-303,OP-010,549,23,20,46.41,70.3
6211,2025-07-16,Line-D,Morning,M-402,OP-006,485,14,29,29.59,75.9
6212,2025-07-16,Line-D,Afternoon,M-401,OP-011,575,0,0,18.72,66.7
6213,2025-07-16,Line-D,Night,M-402,OP-019,407,4,28,21.23,68.5
6214,2025-07-17,Line-A,Morning,M-102,OP-015,487,8,13,18.84,64.8
6215,2025-07-17,Line-A,Afternoon,M-101,OP-001,572,3,36,22.97,61.9
6216,2025-07-17,Line-A,Night,M-102,OP-005,422,12,3,31.73,68.3
6217,2025-07-17,Line-B,Morning,M-201,OP-009,476,27,46,36.29,66.9
6218,2025-07-17,Line-B,Afternoon,M-201,OP-010,584,28,12,34.81,71.6
6219,2025-07-17,Line-C,Morning,M-302,OP-018,522,5,23,38.0,73.8
6220,2025-07-17,Line-C,Afternoon,M-301,OP-006,576,14,9,27.99,67.9
6221,2025-07-17,Line-C,Night,M-301,OP-010,427,6,31,21.95,61.8
6222,2025-07-17,Line-D,Morning,M-402,OP-007,529,8,0,29.69,67.2
6223,2025-07-17,Line-D,Afternoon,M-401,OP-015,454,11,0,30.06,67.2
6224,2025-07-17,Line-D,Night,M-401,OP-015,482,0,4,30.1,70.2
6225,2025-07-18,Line-A,Morning,M-101,OP-001,590,15,18,36.36,66.8
6226,2025-07-18,Line-A,Afternoon,M-101,OP-016,573,17,5,39.62,69.8
6227,2025-07-18,Line-A,Night,M-102,OP-006,611,13,3,26.16,66.6
6228,2025-07-18,Line-B,Morning,M-201,OP-003,445,26,34,33.93,68.9
6229,2025-07-18,Line-B,Afternoon,M-202,OP-003,487,6,16,29.78,70.5
6230,2025-07-18,Line-B,Night,M-202,OP-011,514,11,0,40.6,61.8
6231,2025-07-18,Line-C,Morning,M-302,OP-009,472,3,17,30.69,67.3
6232,2025-07-18,Line-C,Afternoon,M-301,OP-014,571,17,7,34.02,74.3
6233,2025-07-18,Line-C,Night,M-303,OP-015,546,24,11,43.62,70.7
6234,2025-07-18,Line-D,Morning,M-402,OP-002,433,8,10,36.94,75.4
6235,2025-07-18,Line-D,Afternoon,M-401,OP-006,550,9,29,33.24,67.7
6236,2025-07-18,Line-D,Night,M-401,OP-017,605,6,21,34.2,66.9
6237,2025-07-19,Line-A,Morning,M-102,OP-005,513,14,15,32.36,68.4
6238,2025-07-19,Line-A,Afternoon,M-102,OP-015,527,8,7,30.1,72.7
6239,2025-07-19,Line-A,Night,M-102,OP-013,375,3,46,31.38,66.4
6240,2025-07-19,Line-B,Morning,M-202,OP-007,527,5,0,31.77,65.1
6241,2025-07-19,Line-B,Afternoon,M-201,OP-004,486,23,37,33.46,68.1
6242,2025-07-19,Line-B,Night,M-201,OP-002,506,16,12,36.65,71.0
6243,2025-07-19,Line-C,Morning,M-303,OP-012,360,19,40,40.71,62.1
6244,2025-07-19,Line-C,Afternoon,M-302,OP-018,432,11,30,24.84,72.6
6245,2025-07-19,Line-D,Morning,M-402,OP-011,521,9,0,27.09,75.3
6246,2025-07-19,Line-D,Afternoon,M-401,OP-002,490,15,15,27.74,70.3
6247,2025-07-20,Line-A,Morning,M-101,OP-005,609,7,25,30.95,62.2
6248,2025-07-20,Line-A,Night,M-102,OP-007,391,5,17,34.39,61.7
6249,2025-07-20,Line-B,Morning,M-201,OP-020,519,23,35,44.94,75.0
6250,2025-07-20,Line-B,Afternoon,M-201,OP-007,498,16,32,46.26,71.5
6251,2025-07-20,Line-B,Night,M-201,OP-016,519,21,14,44.95,63.1
6252,2025-07-20,Line-C,Morning,M-301,OP-007,521,13,4,29.44,68.8
6253,2025-07-20,Line-C,Afternoon,M-302,OP-020,443,2,11,30.33,73.4
6254,2025-07-20,Line-C,Night,M-303,OP-005,433,24,17,35.28,66.8
6255,2025-07-20,Line-D,Morning,M-402,OP-006,423,2,41,27.74,77.2
6256,2025-07-20,Line-D,Afternoon,M-401,OP-020,420,0,31,26.37,68.6
6257,2025-07-20,Line-D,Night,M-402,OP-008,398,7,0,29.63,66.1
6258,2025-07-21,Line-A,Morning,M-102,OP-020,493,12,15,32.26,67.6
6259,2025-07-21,Line-A,Afternoon,M-101,OP-008,453,10,10,29.63,69.6
6260,2025-07-21,Line-A,Night,M-101,OP-015,418,13,8,30.62,67.8
6261,2025-07-21,Line-B,Morning,M-201,OP-017,519,25,34,49.24,55.2
6262,2025-07-21,Line-B,Afternoon,M-201,OP-001,554,30,7,46.65,72.2
6263,2025-07-21,Line-B,Night,M-202,OP-008,513,1,22,35.04,65.7
6264,2025-07-21,Line-C,Morning,M-301,OP-005,506,7,25,28.43,65.7
6265,2025-07-21,Line-C,Afternoon,M-302,OP-003,477,2,9,31.81,71.5
6266,2025-07-21,Line-C,Night,M-301,OP-016,494,2,32,37.18,68.5
6267,2025-07-21,Line-D,Morning,M-401,OP-018,434,6,8,31.39,66.8
6268,2025-07-21,Line-D,Afternoon,M-401,OP-017,428,12,15,24.74,69.2
6269,2025-07-21,Line-D,Night,M-402,OP-004,489,5,29,30.67,67.1
6270,2025-07-22,Line-A,Morning,M-101,OP-007,474,11,10,29.6,72.3
6271,2025-07-22,Line-A,Afternoon,M-101,OP-001,394,2,23,42.08,71.5
6272,2025-07-22,Line-A,Night,M-101,OP-013,591,8,2,32.28,71.8
6273,2025-07-22,Line-B,Morning,M-201,OP-018,401,17,34,38.61,65.8
6274,2025-07-22,Line-B,Afternoon,M-201,OP-003,530,26,46,43.68,64.5
6275,2025-07-22,Line-B,Night,M-202,OP-014,505,4,7,24.82,65.6
6276,2025-07-22,Line-C,Morning,M-302,OP-018,485,7,0,35.69,67.5
6277,2025-07-22,Line-C,Afternoon,M-302,OP-016,448,3,0,28.89,62.5
6278,2025-07-22,Line-C,Night,M-302,OP-009,522,10,35,31.12,65.1
6279,2025-07-22,Line-D,Morning,M-401,OP-007,367,10,0,27.96,74.7
6280,2025-07-22,Line-D,Afternoon,M-401,OP-005,516,11,26,34.54,74.3
6281,2025-07-22,Line-D,Night,M-401,OP-004,443,6,0,29.84,67.5
6282,2025-07-23,Line-A,Morning,M-102,OP-009,374,4,33,31.22,70.9
6283,2025-07-23,Line-A,Afternoon,M-102,OP-018,472,0,10,35.21,63.3
6284,2025-07-23,Line-A,Night,M-101,OP-006,524,1,12,32.72,66.8
6285,2025-07-23,Line-B,Morning,M-202,OP-013,628,8,3,31.02,65.0
6286,2025-07-23,Line-B,Night,M-202,OP-007,393,3,23,28.48,74.8
6287,2025-07-23,Line-C,Morning,M-301,OP-013,453,11,19,27.72,64.5
6288,2025-07-23,Line-C,Afternoon,M-303,OP-016,376,19,52,34.05,66.5
6289,2025-07-23,Line-C,Night,M-301,OP-003,439,10,7,36.61,66.5
6290,2025-07-23,Line-D,Morning,M-401,OP-018,405,5,6,32.63,66.5
6291,2025-07-23,Line-D,Night,M-402,OP-009,506,5,7,26.07,64.6
6292,2025-07-24,Line-A,Morning,M-101,OP-001,556,6,6,35.22,71.0
6293,2025-07-24,Line-A,Afternoon,M-102,OP-008,578,13,2,40.29,70.3
6294,2025-07-24,Line-A,Night,M-102,OP-004,470,9,14,28.82,62.5
6295,2025-07-24,Line-B,Morning,M-202,OP-005,577,10,14,40.39,65.3
6296,2025-07-24,Line-B,Night,M-201,OP-013,519,19,39,43.01,71.2
6297,2025-07-24,Line-C,Morning,M-303,OP-002,552,22,56,49.44,67.0
6298,2025-07-24,Line-C,Afternoon,M-302,OP-013,479,6,7,23.98,71.1
6299,2025-07-24,Line-C,Night,M-303,OP-016,356,14,34,48.5,65.8
6300,2025-07-24,Line-D,Morning,M-402,OP-003,505,9,26,31.88,71.3
6301,2025-07-24,Line-D,Afternoon,M-402,OP-016,446,4,17,27.56,68.1
6302,2025-07-25,Line-A,Morning,M-101,OP-006,499,15,23,26.59,63.4
6303,2025-07-25,Line-A,Afternoon,M-101,OP-012,582,1,5,33.23,74.6
6304,2025-07-25,Line-A,Night,M-102,OP-003,468,9,0,30.63,63.4
6305,2025-07-25,Line-B,Afternoon,M-202,OP-011,434,11,5,34.59,67.4
6306,2025-07-25,Line-B,Night,M-201,OP-019,397,23,15,38.99,67.2
6307,2025-07-25,Line-C,Morning,M-301,OP-019,540,7,0,30.81,67.1
6308,2025-07-25,Line-C,Afternoon,M-303,OP-007,451,21,16,33.39,76.6
6309,2025-07-25,Line-C,Night,M-302,OP-018,486,10,0,34.49,65.9
6310,2025-07-25,Line-D,Morning,M-401,OP-002,312,4,7,29.15,67.2
6311,2025-07-25,Line-D,Afternoon,M-401,OP-005,441,5,7,21.77,60.2
6312,2025-07-26,Line-A,Morning,M-101,OP-001,485,9,25,28.72,63.2
6313,2025-07-26,Line-A,Night,M-102,OP-004,363,3,18,37.21,68.2
6314,2025-07-26,Line-B,Morning,M-201,OP-005,407,15,22,39.97,72.5
6315,2025-07-26,Line-B,Afternoon,M-201,OP-019,551,24,37,38.01,61.2
6316,2025-07-26,Line-B,Night,M-202,OP-020,587,0,0,38.98,68.1
6317,2025-07-26,Line-C,Morning,M-303,OP-019,412,21,46,35.34,65.9
6318,2025-07-26,Line-C,Afternoon,M-302,OP-002,532,5,16,37.12,58.4
6319,2025-07-26,Line-C,Night,M-303,OP-016,459,22,8,39.35,72.2
6320,2025-07-26,Line-D,Morning,M-401,OP-014,437,1,28,32.22,67.7
6321,2025-07-26,Line-D,Afternoon,M-402,OP-008,474,13,16,33.23,65.2
6322,2025-07-27,Line-A,Morning,M-101,OP-005,364,9,28,28.88,71.6
6323,2025-07-27,Line-A,Afternoon,M-102,OP-001,459,8,38,28.54,66.6
6324,2025-07-27,Line-A,Night,M-102,OP-019,367,9,1,30.74,66.7
6325,2025-07-27,Line-B,Morning,M-202,OP-018,453,8,11,35.88,74.1
6326,2025-07-27,Line-B,Afternoon,M-201,OP-007,519,30,47,44.47,73.8
6327,2025-07-27,Line-B,Night,M-202,OP-007,401,4,0,28.49,70.7
6328,2025-07-27,Line-C,Morning,M-301,OP-013,413,10,3,28.26,68.8
6329,2025-07-27,Line-C,Afternoon,M-301,OP-001,580,6,10,24.61,65.1
6330,2025-07-27,Line-C,Night,M-303,OP-019,414,20,41,45.44,65.0
6331,2025-07-27,Line-D,Morning,M-401,OP-008,510,10,11,23.79,68.6
6332,2025-07-27,Line-D,Afternoon,M-401,OP-006,491,9,18,33.47,63.6
6333,2025-07-27,Line-D,Night,M-401,OP-012,466,11,7,34.8,68.4
6334,2025-07-28,Line-A,Morning,M-102,OP-016,362,10,10,21.15,67.0
6335,2025-07-28,Line-A,Afternoon,M-102,OP-010,403,10,11,25.38,71.2
6336,2025-07-28,Line-A,Night,M-102,OP-010,507,8,0,25.79,64.6
6337,2025-07-28,Line-B,Morning,M-201,OP-001,524,15,34,40.75,72.1
6338,2025-07-28,Line-B,Afternoon,M-202,OP-013,493,12,4,23.85,66.7
6339,2025-07-28,Line-B,Night,M-202,OP-016,526,14,5,25.7,63.8
6340,2025-07-28,Line-C,Morning,M-303,OP-015,471,22,57,42.62,70.5
6341,2025-07-28,Line-C,Afternoon,M-302,OP-003,433,8,14,29.3,67.9
6342,2025-07-28,Line-C,Night,M-301,OP-013,487,11,29,18.67,72.5
6343,2025-07-28,Line-D,Morning,M-402,OP-002,377,8,47,29.79,68.7
6344,2025-07-28,Line-D,Afternoon,M-402,OP-002,461,11,17,26.62,67.5
6345,2025-07-29,Line-A,Morning,M-102,OP-008,412,7,5,30.68,65.2
6346,2025-07-29,Line-A,Afternoon,M-101,OP-019,467,8,13,31.37,67.3
6347,2025-07-29,Line-A,Night,M-102,OP-019,432,8,9,35.12,72.6
6348,2025-07-29,Line-B,Morning,M-201,OP-015,397,20,47,35.27,70.3
6349,2025-07-29,Line-B,Afternoon,M-201,OP-019,533,19,31,42.93,70.3
6350,2025-07-29,Line-B,Night,M-201,OP-019,420,24,4,48.62,70.2
6351,2025-07-29,Line-C,Morning,M-301,OP-011,442,12,0,30.57,69.0
6352,2025-07-29,Line-C,Afternoon,M-303,OP-012,494,18,27,42.63,65.1
6353,2025-07-29,Line-C,Night,M-303,OP-001,496,19,50,49.81,66.8
6354,2025-07-29,Line-D,Morning,M-402,OP-004,535,8,0,27.87,68.3
6355,2025-07-29,Line-D,Afternoon,M-401,OP-015,372,9,13,35.0,70.4
6356,2025-07-29,Line-D,Night,M-401,OP-014,487,7,34,40.85,66.6
6357,2025-07-30,Line-A,Morning,M-101,OP-011,542,6,3,28.07,70.7
6358,2025-07-30,Line-A,Afternoon,M-102,OP-020,415,14,26,33.31,66.8
6359,2025-07-30,Line-A,Night,M-102,OP-014,529,0,18,30.8,60.5
6360,2025-07-30,Line-B,Morning,M-201,OP-010,504,26,7,36.07,76.3
6361,2025-07-30,Line-B,Afternoon,M-202,OP-010,468,13,28,31.97,72.1
6362,2025-07-30,Line-B,Night,M-202,OP-009,353,6,0,21.27,65.8
6363,2025-07-30,Line-C,Morning,M-302,OP-020,440,8,11,30.67,68.7
6364,2025-07-30,Line-C,Afternoon,M-303,OP-020,499,18,24,41.82,67.9
6365,2025-07-30,Line-C,Night,M-303,OP-008,415,23,45,37.7,67.2
6366,2025-07-30,Line-D,Morning,M-402,OP-009,600,12,17,26.96,66.7
6367,2025-07-30,Line-D,Afternoon,M-402,OP-008,570,11,10,30.04,78.2
6368,2025-07-30,Line-D,Night,M-402,OP-014,482,5,2,33.9,62.3
6369,2025-07-31,Line-A,Morning,M-101,OP-005,507,5,0,25.1,68.1
6370,2025-07-31,Line-A,Afternoon,M-102,OP-017,563,15,7,34.86,66.6
6371,2025-07-31,Line-A,Night,M-102,OP-007,392,7,0,33.96,71.2
6372,2025-07-31,Line-B,Morning,M-202,OP-004,427,8,14,34.36,63.0
6373,2025-07-31,Line-B,Afternoon,M-201,OP-001,515,16,46,47.31,65.3
6374,2025-07-31,Line-B,Night,M-202,OP-005,553,1,28,37.19,69.4
6375,2025-07-31,Line-C,Afternoon,M-302,OP-002,468,10,2,43.12,65.7
6376,2025-07-31,Line-C,Night,M-302,OP-017,559,6,35,40.06,69.5
6377,2025-07-31,Line-D,Morning,M-402,OP-014,497,4,0,31.49,73.8
6378,2025-07-31,Line-D,Afternoon,M-402,OP-019,447,18,2,31.15,68.9
6379,2025-07-31,Line-D,Night,M-401,OP-002,473,0,2,31.0,67.6
6380,2025-08-01,Line-A,Morning,M-101,OP-010,518,13,8,25.19,74.2
6381,2025-08-01,Line-A,Afternoon,M-102,OP-010,398,5,0,33.73,73.3
6382,2025-08-01,Line-A,Night,M-101,OP-005,469,10,18,39.02,60.9
6383,2025-08-01,Line-B,Morning,M-201,OP-019,524,26,29,43.63,71.0
6384,2025-08-01,Line-C,Morning,M-302,OP-004,514,20,13,30.13,67.3
6385,2025-08-01,Line-C,Afternoon,M-301,OP-007,513,9,12,30.09,67.5
6386,2025-08-01,Line-C,Night,M-302,OP-011,443,10,7,33.07,68.4
6387,2025-08-01,Line-D,Morning,M-402,OP-017,456,15,10,33.11,65.2
6388,2025-08-01,Line-D,Afternoon,M-402,OP-007,358,4,0,28.82,73.9
6389,2025-08-01,Line-D,Night,M-402,OP-016,425,0,34,27.62,67.9
6390,2025-08-02,Line-A,Morning,M-102,OP-003,527,12,23,34.5,61.0
6391,2025-08-02,Line-A,Afternoon,M-101,OP-003,395,12,0,26.64,62.9
6392,2025-08-02,Line-A,Night,M-102,OP-018,455,7,0,24.73,69.3
6393,2025-08-02,Line-B,Morning,M-202,OP-011,431,5,0,39.69,71.8
6394,2025-08-02,Line-B,Afternoon,M-201,OP-003,450,16,35,41.92,62.9
6395,2025-08-02,Line-C,Morning,M-303,OP-012,326,13,11,42.86,68.7
6396,2025-08-02,Line-C,Night,M-301,OP-007,421,5,38,33.88,66.2
6397,2025-08-02,Line-D,Morning,M-401,OP-005,617,4,0,29.45,61.9
6398,2025-08-02,Line-D,Night,M-402,OP-015,587,12,0,32.24,68.6
6399,2025-08-03,Line-A,Morning,M-102,OP-014,461,3,0,40.93,62.6
6400,2025-08-03,Line-A,Afternoon,M-101,OP-001,581,6,23,32.33,70.7
6401,2025-08-03,Line-A,Night,M-102,OP-019,523,1,1,23.16,68.8
6402,2025-08-03,Line-B,Morning,M-202,OP-018,400,0,8,18.95,69.0
6403,2025-08-03,Line-B,Afternoon,M-201,OP-018,404,15,0,50.25,62.1
6404,2025-08-03,Line-B,Night,M-202,OP-005,458,0,0,38.76,69.2
6405,2025-08-03,Line-C,Morning,M-302,OP-013,436,8,3,29.54,71.0
6406,2025-08-03,Line-C,Afternoon,M-301,OP-005,460,9,15,28.37,65.1
6407,2025-08-03,Line-C,Night,M-303,OP-003,448,23,46,36.31,67.0
6408,2025-08-03,Line-D,Morning,M-402,OP-015,434,11,4,41.0,68.9
6409,2025-08-03,Line-D,Afternoon,M-401,OP-015,550,4,12,33.08,63.9
6410,2025-08-03,Line-D,Night,M-401,OP-010,481,14,7,25.74,75.2
6411,2025-08-04,Line-A,Morning,M-102,OP-002,409,8,1,25.32,71.0
6412,2025-08-04,Line-A,Afternoon,M-102,OP-002,467,10,0,32.52,65.1
6413,2025-08-04,Line-A,Night,M-102,OP-014,367,14,21,31.14,73.0
6414,2025-08-04,Line-B,Morning,M-201,OP-015,494,18,32,38.61,66.0
6415,2025-08-04,Line-B,Afternoon,M-201,OP-007,404,14,48,43.66,66.0
6416,2025-08-04,Line-B,Night,M-201,OP-020,418,17,9,42.63,71.8
6417,2025-08-04,Line-C,Morning,M-301,OP-005,622,4,25,26.46,63.5
6418,2025-08-04,Line-C,Night,M-303,OP-004,412,19,21,38.97,66.2
6419,2025-08-04,Line-D,Morning,M-401,OP-008,435,4,0,30.43,68.3
6420,2025-08-04,Line-D,Night,M-402,OP-015,432,9,32,30.12,73.3
6421,2025-08-05,Line-A,Morning,M-101,OP-014,614,27,0,24.08,66.2
6422,2025-08-05,Line-A,Afternoon,M-102,OP-001,487,16,21,23.98,65.6
6423,2025-08-05,Line-A,Night,M-102,OP-005,477,1,12,24.06,61.4
6424,2025-08-05,Line-B,Morning,M-202,OP-011,423,9,18,30.48,72.0
6425,2025-08-05,Line-B,Afternoon,M-201,OP-006,533,25,35,42.65,67.4
6426,2025-08-05,Line-B,Night,M-202,OP-007,349,10,17,23.92,73.7
6427,2025-08-05,Line-C,Afternoon,M-301,OP-008,444,8,27,31.1,73.3
6428,2025-08-05,Line-C,Night,M-303,OP-009,458,28,23,48.59,58.9
6429,2025-08-05,Line-D,Morning,M-401,OP-008,413,9,5,29.63,68.2
6430,2025-08-05,Line-D,Night,M-401,OP-002,408,3,15,26.67,73.4
6431,2025-08-06,Line-A,Morning,M-102,OP-015,468,12,18,26.99,60.1
6432,2025-08-06,Line-A,Night,M-101,OP-003,551,5,5,29.25,67.8
6433,2025-08-06,Line-B,Morning,M-201,OP-006,537,24,33,47.09,70.4
6434,2025-08-06,Line-B,Afternoon,M-201,OP-010,435,15,22,41.75,63.0
6435,2025-08-06,Line-C,Morning,M-302,OP-014,485,8,0,22.97,56.5
6436,2025-08-06,Line-C,Afternoon,M-302,OP-018,459,13,0,23.39,67.3
6437,2025-08-06,Line-C,Night,M-301,OP-016,416,3,20,27.53,62.1
6438,2025-08-06,Line-D,Morning,M-402,OP-011,354,14,28,27.74,68.4
6439,2025-08-06,Line-D,Afternoon,M-402,OP-004,450,10,0,27.28,69.8
6440,2025-08-06,Line-D,Night,M-401,OP-009,567,14,30,28.44,65.5
6441,2025-08-07,Line-A,Afternoon,M-101,OP-018,363,7,17,28.5,64.9
6442,2025-08-07,Line-A,Night,M-102,OP-005,554,13,31,25.23,65.2
6443,2025-08-07,Line-B,Morning,M-202,OP-005,552,10,3,27.5,68.0
6444,2025-08-07,Line-B,Afternoon,M-201,OP-006,540,23,46,44.34,64.5
6445,2025-08-07,Line-B,Night,M-201,OP-019,427,17,14,39.43,74.1
6446,2025-08-07,Line-C,Morning,M-302,OP-013,478,5,40,25.35,64.2
6447,2025-08-07,Line-C,Afternoon,M-303,OP-010,553,29,33,46.16,69.2
6448,2025-08-07,Line-C,Night,M-303,OP-005,408,9,26,47.42,66.3
6449,2025-08-07,Line-D,Morning,M-402,OP-008,507,10,0,27.97,69.4
6450,2025-08-07,Line-D,Afternoon,M-402,OP-019,432,6,17,30.36,72.2
6451,2025-08-07,Line-D,Night,M-401,OP-006,503,4,4,30.1,73.4
6452,2025-08-08,Line-A,Morning,M-101,OP-003,451,0,18,26.22,62.9
6453,2025-08-08,Line-A,Afternoon,M-101,OP-017,481,13,3,32.48,70.7
6454,2025-08-08,Line-A,Night,M-101,OP-008,527,6,0,25.08,71.2
6455,2025-08-08,Line-B,Morning,M-202,OP-020,520,4,43,24.62,72.0
6456,2025-08-08,Line-B,Night,M-201,OP-015,571,26,23,38.26,67.0
6457,2025-08-08,Line-C,Morning,M-302,OP-010,544,3,0,31.81,70.3
6458,2025-08-08,Line-C,Afternoon,M-303,OP-008,598,19,32,47.81,68.5
6459,2025-08-08,Line-C,Night,M-302,OP-004,468,12,3,34.26,63.0
6460,2025-08-08,Line-D,Morning,M-402,OP-012,388,6,0,30.42,61.1
6461,2025-08-08,Line-D,Afternoon,M-402,OP-004,496,10,10,32.18,68.8
6462,2025-08-08,Line-D,Night,M-401,OP-006,462,17,17,33.86,72.3
6463,2025-08-09,Line-A,Morning,M-102,OP-013,520,20,14,29.97,65.4
6464,2025-08-09,Line-A,Afternoon,M-101,OP-008,464,5,22,25.44,68.3
6465,2025-08-09,Line-A,Night,M-101,OP-006,513,10,0,33.49,67.7
6466,2025-08-09,Line-B,Afternoon,M-201,OP-005,307,11,56,49.42,70.1
6467,2025-08-09,Line-B,Night,M-201,OP-013,527,20,31,48.18,69.7
6468,2025-08-09,Line-C,Morning,M-303,OP-009,483,21,52,47.61,70.6
6469,2025-08-09,Line-C,Afternoon,M-303,OP-013,483,20,45,36.49,64.4
6470,2025-08-09,Line-C,Night,M-301,OP-007,392,12,1,32.02,67.5
6471,2025-08-09,Line-D,Morning,M-401,OP-018,653,15,0,35.88,66.5
6472,2025-08-09,Line-D,Afternoon,M-401,OP-010,467,5,14,30.91,65.4
6473,2025-08-09,Line-D,Night,M-402,OP-001,449,9,0,22.79,74.7
6474,2025-08-10,Line-A,Morning,M-102,OP-017,499,6,0,29.72,71.9
6475,2025-08-10,Line-A,Afternoon,M-102,OP-001,638,24,0,27.52,62.1
6476,2025-08-10,Line-A,Night,M-101,OP-006,429,7,6,40.27,62.7
6477,2025-08-10,Line-B,Afternoon,M-202,OP-017,477,0,16,23.29,72.4
6478,2025-08-10,Line-B,Night,M-201,OP-020,462,14,3,37.11,69.0
6479,2025-08-10,Line-C,Morning,M-302,OP-007,505,7,25,24.32,56.3
6480,2025-08-10,Line-C,Afternoon,M-302,OP-016,496,15,31,23.5,65.8
6481,2025-08-10,Line-C,Night,M-303,OP-006,523,20,36,38.42,63.6
6482,2025-08-10,Line-D,Morning,M-401,OP-006,426,12,12,36.36,70.1
6483,2025-08-10,Line-D,Afternoon,M-402,OP-014,576,15,23,29.4,80.0
6484,2025-08-10,Line-D,Night,M-401,OP-015,486,0,16,25.09,72.1
6485,2025-08-11,Line-A,Morning,M-102,OP-011,523,8,0,30.73,65.4
6486,2025-08-11,Line-A,Afternoon,M-101,OP-012,527,12,56,27.77,66.8
6487,2025-08-11,Line-A,Night,M-101,OP-014,470,8,27,28.62,75.9
6488,2025-08-11,Line-B,Morning,M-202,OP-012,514,7,0,35.2,68.1
6489,2025-08-11,Line-B,Afternoon,M-201,OP-020,480,19,34,38.81,73.4
6490,2025-08-11,Line-B,Night,M-202,OP-019,523,8,9,30.46,68.0
6491,2025-08-11,Line-C,Morning,M-301,OP-005,422,0,0,29.36,65.0
6492,2025-08-11,Line-C,Afternoon,M-301,OP-003,529,8,40,27.19,68.6
6493,2025-08-11,Line-C,Night,M-302,OP-007,462,10,27,33.04,59.9
6494,2025-08-11,Line-D,Afternoon,M-402,OP-019,509,4,7,33.45,63.5
6495,2025-08-11,Line-D,Night,M-402,OP-008,549,8,44,30.34,74.8
6496,2025-08-12,Line-A,Morning,M-101,OP-014,551,7,0,30.57,65.7
6497,2025-08-12,Line-A,Afternoon,M-102,OP-006,574,9,7,23.02,69.7
6498,2025-08-12,Line-B,Morning,M-202,OP-009,409,9,20,26.25,71.8
6499,2025-08-12,Line-B,Afternoon,M-201,OP-018,463,14,58,37.38,70.0
6500,2025-08-12,Line-B,Night,M-201,OP-007,505,25,40,37.15,74.8
6501,2025-08-12,Line-C,Morning,M-301,OP-018,537,12,0,25.11,70.6
6502,2025-08-12,Line-C,Afternoon,M-301,OP-002,359,8,0,25.66,62.4
6503,2025-08-12,Line-C,Night,M-303,OP-008,494,28,40,44.29,68.7
6504,2025-08-12,Line-D,Morning,M-401,OP-003,520,12,0,34.53,71.2
6505,2025-08-12,Line-D,Afternoon,M-401,OP-006,458,0,15,31.63,66.2
6506,2025-08-12,Line-D,Night,M-401,OP-006,491,14,47,30.73,69.3
6507,2025-08-13,Line-A,Morning,M-102,OP-010,430,6,9,35.89,71.3
6508,2025-08-13,Line-A,Afternoon,M-101,OP-012,595,2,0,35.51,73.8
6509,2025-08-13,Line-A,Night,M-102,OP-018,481,0,0,31.68,64.4
6510,2025-08-13,Line-B,Morning,M-202,OP-013,491,18,33,34.04,67.7
6511,2025-08-13,Line-B,Afternoon,M-201,OP-004,450,24,35,42.3,61.8
6512,2025-08-13,Line-B,Night,M-201,OP-017,437,23,18,43.33,69.7
6513,2025-08-13,Line-C,Morning,M-303,OP-018,508,26,44,38.88,62.1
6514,2025-08-13,Line-C,Night,M-302,OP-005,427,11,0,24.8,63.8
6515,2025-08-13,Line-D,Morning,M-401,OP-002,369,2,27,26.42,61.0
6516,2025-08-13,Line-D,Afternoon,M-401,OP-019,449,10,0,34.77,62.2
6517,2025-08-13,Line-D,Night,M-402,OP-015,456,6,3,29.68,71.1
6518,2025-08-14,Line-A,Morning,M-102,OP-008,477,6,18,31.04,65.3
6519,2025-08-14,Line-A,Afternoon,M-102,OP-013,482,5,0,34.03,69.8
6520,2025-08-14,Line-A,Night,M-102,OP-013,526,13,0,35.01,66.8
6521,2025-08-14,Line-B,Morning,M-201,OP-020,535,23,39,43.72,71.3
6522,2025-08-14,Line-B,Afternoon,M-201,OP-007,381,11,45,43.78,64.9
6523,2025-08-14,Line-B,Night,M-201,OP-004,501,15,83,48.56,70.5
6524,2025-08-14,Line-C,Morning,M-303,OP-014,484,19,15,41.43,64.6
6525,2025-08-14,Line-C,Afternoon,M-301,OP-003,431,2,15,28.12,70.1
6526,2025-08-14,Line-C,Night,M-301,OP-010,507,10,51,34.12,63.0
6527,2025-08-14,Line-D,Morning,M-401,OP-010,507,9,0,22.89,69.8
